Country,City,District,Neighborhood,Neighborhood_lookup,Subdivision,Lat,Lon,Year,Price/m2
Spain,Madrid,Moncloa-Aravaca,096 El Plantío,El Plantío,,,,2012,
Spain,Madrid,Moncloa-Aravaca,097 Aravaca,Aravaca,,,,2012,3361.0
Spain,Madrid,Latina,101 Los Cármenes,Los Cármenes,,,,2012,2193.0
Spain,Madrid,Latina,102 Puerta del Ángel,Puerta del Angel,,,,2012,1967.0
Spain,Madrid,Latina,103 Lucero,Lucero,,,,2012,2002.0
Spain,Madrid,Latina,104 Aluche,Aluche,,,,2012,1892.0
Spain,Madrid,Latina,105 Campamento,Campamento,,,,2012,1941.0
Spain,Madrid,Latina,106 Cuatro Vientos,Cuatro Vientos,,,,2012,
Spain,Madrid,Latina,107 Las Águilas,Las Águilas,,,,2012,1783.0
Spain,Madrid,Carabanchel,111 Comillas,Comillas,,,,2012,2046.0
Spain,Madrid,Carabanchel,112 Opañel,Opañel,,,,2012,1921.0
Spain,Madrid,Carabanchel,113 San Isidro,San Isidro,,,,2012,1949.0
Spain,Madrid,Carabanchel,114 Vista Alegre,Vista Alegre,,,,2012,1779.0
Spain,Madrid,Carabanchel,115 Puerta Bonita,Puerta Bonita,,,,2012,1681.0
Spain,Madrid,Carabanchel,116 Buenavista,Buenavista,,,,2012,1956.0
Spain,Madrid,Carabanchel,116 Buenavista,Buenavista,PAU de Carabanchel,40.364258,-3.761437,2012,2725.0
Spain,Madrid,Carabanchel,117 Abrantes,Abrantes,,,,2012,1718.0
Spain,Madrid,Usera,121 Orcasitas,Orcasitas,,,,2012,1674.0
Spain,Madrid,Usera,122 Orcasur,12 de Octubre-Orcasur,,,,2012,1792.0
Spain,Madrid,Usera,123 San Fermín,San Fermín,,,,2012,1904.0
Spain,Madrid,Usera,124 Almendrales,Almendrales,,,,2012,1875.0
Spain,Madrid,Usera,125 Moscardó,Moscardó,,,,2012,1901.0
Spain,Madrid,Usera,126 Zofío,Zofío,,,,2012,1722.0
Spain,Madrid,Usera,127 Pradolongo,Pradolongo,,,,2012,1707.0
Spain,Madrid,Puente de Vallecas,131 Entrevías,Entrevías,,,,2012,1388.0
Spain,Madrid,Puente de Vallecas,132 San Diego,San Diego,,,,2012,1700.0
Spain,Madrid,Puente de Vallecas,133 Palomeras Bajas,Palomeras Bajas,,,,2012,1759.0
Spain,Madrid,Puente de Vallecas,134 Palomeras Sureste,Palomeras Sureste,,,,2012,1764.0
Spain,Madrid,Puente de Vallecas,135 Portazgo,Portazgo,,,,2012,1603.0
Spain,Madrid,Puente de Vallecas,136 Numancia,Numancia,,,,2012,1751.0
Spain,Madrid,Moratalaz,141 Pavones,Pavones,,,,2012,
Spain,Madrid,Moratalaz,142 Horcajo,Horcajo,,,,2012,
Spain,Madrid,Moratalaz,143 Marroquina,Marroquina,,,,2012,2314.0
Spain,Madrid,Moratalaz,144 Media Legua,Media Legua,,,,2012,2150.0
Spain,Madrid,Moratalaz,145 Fontarrón,Fontarrón,,,,2012,1952.0
Spain,Madrid,Moratalaz,146 Vinateros,Vinateros,,,,2012,1910.0
Spain,Madrid,Ciudad Lineal,151 Ventas,Ventas,,,,2012,2176.0
Spain,Madrid,Ciudad Lineal,152 Pueblo Nuevo,Pueblo Nuevo,,,,2012,2037.0
Spain,Madrid,Ciudad Lineal,153 Quintana,Quintana,,,,2012,2244.0
Spain,Madrid,Ciudad Lineal,154 Concepción,Concepción,,,,2012,2960.0
Spain,Madrid,Ciudad Lineal,155 San Pascual,San Pascual,,,,2012,3299.0
Spain,Madrid,Ciudad Lineal,156 San Juan Bautista,San Juan Bautista,,,,2012,3789.0
Spain,Madrid,Ciudad Lineal,157 Colina,Colina,,,,2012,3723.0
Spain,Madrid,Ciudad Lineal,158 Atalaya,Atalaya,,,,2012,
Spain,Madrid,Ciudad Lineal,159 Costillares,Costillares,,,,2012,3501.0
Spain,Madrid,Hortaleza,161 Palomas,Palomas,,,,2012,4032.0
Spain,Madrid,Hortaleza,162 Piovera,Conde Orgaz-Piovera,,,,2012,4451.0
Spain,Madrid,Hortaleza,163 Canillas,Canillas,,,,2012,2664.0
Spain,Madrid,Hortaleza,164 Pinar del Rey,Pinar del Rey,,,,2012,2519.0
Spain,Madrid,Hortaleza,165 Apóstol Santiago,Apóstol Santiago,,,,2012,2234.0
Spain,Madrid,Hortaleza,166 Valdefuentes,Valdefuentes,PAU Sanchinarro,40.493694,-3.660339,2012,3608.0
Spain,Madrid,Hortaleza,166 Valdefuentes,Valdefuentes,Valdebebas – Valdefuentes,40.482496,-3.616277,2012,
Spain,Madrid,Hortaleza,166 Valdefuentes,Valdefuentes,Virgen del Cortijo – Manoteras,40.487688,-3.660896,2012,2472.0
Spain,Madrid,Hortaleza,166 Valdefuentes,Valdefuentes,El Encinar de los Reyes,40.507724,-3.644881,2012,
Spain,Madrid,Villaverde,171 San Andrés,San Andrés,,,,2012,1563.0
Spain,Madrid,Villaverde,172 San Cristóbal,San Cristóbal,,,,2012,1084.0
Spain,Madrid,Villaverde,173 Butarque,Butarque,,,,2012,1832.0
Spain,Madrid,Villaverde,174 Los Rosales,Los Rosales,,,,2012,1707.0
Spain,Madrid,Villaverde,175 Los Ángeles,Los Ángeles,,,,2012,1532.0
Spain,Madrid,Villa de Vallecas,181 Casco Histórico de Vallecas,Casco Histórico de Vallecas,,,,2012,1850.0
Spain,Madrid,Villa de Vallecas,181 Casco Histórico de Vallecas,Casco Histórico de Vallecas,Ensanche de Vallecas – Valdecarros,40.368166,-3.610482,2012,2661.0
Spain,Madrid,Villa de Vallecas,182 Santa Eugenia,Santa Eugenia,,,,2012,1967.0
Spain,Madrid,Vicálvaro,191 Casco Histórico de Vicálvaro,Casco Histórico de Vicálvaro,,,,2012,1779.0
Spain,Madrid,Vicálvaro,191 Casco Histórico de Vicálvaro,Casco Histórico de Vicálvaro,Valdebernardo – Valderribas,40.401672,-3.621428,2012,2172.0
Spain,Madrid,Vicálvaro,191 Casco Histórico de Vicálvaro,Casco Histórico de Vicálvaro,El Cañaveral - Los Berrocales,40.401441,-3.552554,2012,
Spain,Madrid,Vicálvaro,192 Ambroz,Ambroz,,,,2012,1685.0
Spain,Madrid,San Blas-Canillejas,201 Simancas,Simancas,,,,2012,2373.0
Spain,Madrid,San Blas-Canillejas,202 Hellín,Hellín,,,,2012,1579.0
Spain,Madrid,San Blas-Canillejas,203 Amposta,Amposta,,,,2012,1576.0
Spain,Madrid,San Blas-Canillejas,204 Arcos,Arcos,,,,2012,1701.0
Spain,Madrid,San Blas-Canillejas,205 Rosas,Rosas,,,,2012,2652.0
Spain,Madrid,San Blas-Canillejas,206 Rejas,Rejas,,,,2012,2574.0
Spain,Madrid,San Blas-Canillejas,207 Canillejas,Canillejas,,,,2012,1986.0
Spain,Madrid,San Blas-Canillejas,208 El Salvador,Salvador,,,,2012,3206.0
Spain,Madrid,Barajas,211 Alameda de Osuna,Alameda de Osuna,,,,2012,2817.0
Spain,Madrid,Barajas,212 Aeropuerto,Aeropuerto,,,,2012,
Spain,Madrid,Barajas,213 Casco Histórico de Barajas,Casco Histórico de Barajas,,,,2012,
Spain,Madrid,Barajas,214 Timón,Timón,,,,2012,2703.0
Spain,Madrid,Barajas,215 Corralejos,Campo de las Naciones-Corralejos,,,,2012,3640.0
Spain,Madrid,Centro,011 Palacio,Palacio,,,,2013,3397.0
Spain,Madrid,Centro,012 Embajadores,Lavapiés-Embajadores,,,,2013,2897.0
Spain,Madrid,Centro,013 Cortes,Huertas-Cortes,,,,2013,3358.0
Spain,Madrid,Centro,014 Justicia,Chueca-Justicia,,,,2013,3969.0
Spain,Madrid,Centro,015 Universidad,Malasaña-Universidad,,,,2013,3297.0
Spain,Madrid,Centro,016 Sol,Sol,,,,2013,3445.0
Spain,Madrid,Arganzuela,021 Imperial,Imperial,,,,2013,2752.0
Spain,Madrid,Arganzuela,022 Las Acacias,Acacias,,,,2013,2918.0
Spain,Madrid,Arganzuela,023 La Chopera,Chopera,,,,2013,2267.0
Spain,Madrid,Arganzuela,024 Legazpi,Legazpi,,,,2013,3428.0
Spain,Madrid,Arganzuela,025 Delicias,Delicias,,,,2013,2710.0
Spain,Madrid,Arganzuela,026 Palos de Moguer,Palos de Moguer,,,,2013,2800.0
Spain,Madrid,Arganzuela,027 Atocha,Atocha,,,,2013,
Spain,Madrid,Retiro,031 Pacífico,Pacífico,,,,2013,2821.0
Spain,Madrid,Retiro,032 Adelfas,Adelfas,,,,2013,2696.0
Spain,Madrid,Retiro,033 Estrella,Estrella,,,,2013,2847.0
Spain,Madrid,Retiro,034 Ibiza,Ibiza,,,,2013,3478.0
Spain,Madrid,Retiro,035 Jerónimos,Jerónimos,,,,2013,4973.0
Spain,Madrid,Retiro,036 Niño Jesús,Niño Jesús,,,,2013,3398.0
Spain,Madrid,Salamanca,041 Recoletos,Recoletos,,,,2013,5440.0
Spain,Madrid,Salamanca,042 Goya,Goya,,,,2013,3713.0
Spain,Madrid,Salamanca,043 Fuente del Berro,Fuente del Berro,,,,2013,2910.0
Spain,Madrid,Salamanca,044 Guindalera,Guindalera,,,,2013,2948.0
Spain,Madrid,Salamanca,045 Lista,Lista,,,,2013,3873.0
Spain,Madrid,Salamanca,046 Castellana,Castellana,,,,2013,5077.0
Spain,Madrid,Chamartín,051 El Viso,El Viso,,,,2013,4482.0
Spain,Madrid,Chamartín,052 Prosperidad,Prosperidad,,,,2013,2971.0
Spain,Madrid,Chamartín,053 Ciudad Jardín,Ciudad Jardín,,,,2013,3182.0
Spain,Madrid,Chamartín,054 Hispanoamérica,Bernabéu-Hispanoamérica,,,,2013,3804.0
Spain,Madrid,Chamartín,055 Nueva España,Nueva España,,,,2013,4236.0
Spain,Madrid,Chamartín,056 Castilla,Castilla,,,,2013,3123.0
Spain,Madrid,Tetuán,061 Bellas Vistas,Bellas Vistas,,,,2013,2381.0
Spain,Madrid,Tetuán,062 Cuatro Caminos,Cuatro Caminos,,,,2013,3011.0
Spain,Madrid,Tetuán,063 Castillejos,Cuzco-Castillejos,,,,2013,3099.0
Spain,Madrid,Tetuán,064 Almenara,Ventilla-Almenara,,,,2013,2386.0
Spain,Madrid,Tetuán,065 Valdeacederas,Valdeacederas,,,,2013,2317.0
Spain,Madrid,Tetuán,066 Berruguete,Berruguete,,,,2013,2306.0
Spain,Madrid,Chamberí,071 Gaztambide,Gaztambide,,,,2013,3250.0
Spain,Madrid,Chamberí,072 Arapiles,Arapiles,,,,2013,3234.0
Spain,Madrid,Chamberí,073 Trafalgar,Trafalgar,,,,2013,3421.0
Spain,Madrid,Chamberí,074 Almagro,Almagro,,,,2013,4470.0
Spain,Madrid,Chamberí,075 Ríos Rosas,Nuevos Ministerios-Ríos Rosas,,,,2013,3403.0
Spain,Madrid,Chamberí,076 Vallehermoso,Vallehermoso,,,,2013,3353.0
Spain,Madrid,Fuencarral-El Pardo,081 El Pardo,El Pardo,,,,2013,
Spain,Madrid,Fuencarral-El Pardo,082 Fuentelarreina,Fuentelarreina,,,,2013,2845.0
Spain,Madrid,Fuencarral-El Pardo,083 Peña Grande,Peñagrande,,,,2013,2867.0
Spain,Madrid,Fuencarral-El Pardo,084 El Pilar,Pilar,,,,2013,2283.0
Spain,Madrid,Fuencarral-El Pardo,085 La Paz,La Paz,,,,2013,3079.0
Spain,Madrid,Fuencarral-El Pardo,086 Valverde,Valverde,Tres Olivos,40.499431,-3.69177,2013,2127.0
Spain,Madrid,Fuencarral-El Pardo,086 Valverde,Valverde,PAU Las Tablas,40.50596,-3.670523,2013,
Spain,Madrid,Fuencarral-El Pardo,087 Mirasierra,Mirasierra,,,,2013,3102.0
Spain,Madrid,Fuencarral-El Pardo,088 El Goloso,El Goloso,,,,2013,3420.0
Spain,Madrid,Moncloa-Aravaca,091 Casa de Campo,Casa de Campo,,,,2013,2821.0
Spain,Madrid,Moncloa-Aravaca,092 Argüelles,Argüelles,,,,2013,3430.0
Spain,Madrid,Moncloa-Aravaca,093 Ciudad Universitaria,Ciudad Universitaria,,,,2013,3168.0
Spain,Madrid,Moncloa-Aravaca,094 Valdezarza,Valdezarza,,,,2013,2481.0
Spain,Madrid,Moncloa-Aravaca,095 Valdemarín,Valdemarín,,,,2013,4101.0
Spain,Madrid,Moncloa-Aravaca,096 El Plantío,El Plantío,,,,2013,
Spain,Madrid,Moncloa-Aravaca,097 Aravaca,Aravaca,,,,2013,3141.0
Spain,Madrid,Latina,101 Los Cármenes,Los Cármenes,,,,2013,2078.0
Spain,Madrid,Latina,102 Puerta del Ángel,Puerta del Angel,,,,2013,1870.0
Spain,Madrid,Latina,103 Lucero,Lucero,,,,2013,1850.0
Spain,Madrid,Latina,104 Aluche,Aluche,,,,2013,1897.0
Spain,Madrid,Latina,105 Campamento,Campamento,,,,2013,1933.0
Spain,Madrid,Latina,106 Cuatro Vientos,Cuatro Vientos,,,,2013,
Spain,Madrid,Latina,107 Las Águilas,Las Águilas,,,,2013,1749.0
Spain,Madrid,Carabanchel,111 Comillas,Comillas,,,,2013,1883.0
Spain,Madrid,Carabanchel,112 Opañel,Opañel,,,,2013,1804.0
Spain,Madrid,Carabanchel,113 San Isidro,San Isidro,,,,2013,1881.0
Spain,Madrid,Carabanchel,114 Vista Alegre,Vista Alegre,,,,2013,1719.0
Spain,Madrid,Carabanchel,115 Puerta Bonita,Puerta Bonita,,,,2013,1603.0
Spain,Madrid,Carabanchel,116 Buenavista,Buenavista,,,,2013,1741.0
Spain,Madrid,Carabanchel,116 Buenavista,Buenavista,PAU de Carabanchel,40.364258,-3.761437,2013,2879.0
Spain,Madrid,Carabanchel,117 Abrantes,Abrantes,,,,2013,1647.0
Spain,Madrid,Usera,121 Orcasitas,Orcasitas,,,,2013,1577.0
Spain,Madrid,Usera,122 Orcasur,12 de Octubre-Orcasur,,,,2013,1775.0
Spain,Madrid,Usera,123 San Fermín,San Fermín,,,,2013,1744.0
Spain,Madrid,Usera,124 Almendrales,Almendrales,,,,2013,1731.0
Spain,Madrid,Usera,125 Moscardó,Moscardó,,,,2013,1720.0
Spain,Madrid,Usera,126 Zofío,Zofío,,,,2013,1628.0
Spain,Madrid,Usera,127 Pradolongo,Pradolongo,,,,2013,1490.0
Spain,Madrid,Puente de Vallecas,131 Entrevías,Entrevías,,,,2013,1261.0
Spain,Madrid,Puente de Vallecas,132 San Diego,San Diego,,,,2013,1495.0
Spain,Madrid,Puente de Vallecas,133 Palomeras Bajas,Palomeras Bajas,,,,2013,1646.0
Spain,Madrid,Puente de Vallecas,134 Palomeras Sureste,Palomeras Sureste,,,,2013,1961.0
Spain,Madrid,Puente de Vallecas,135 Portazgo,Portazgo,,,,2013,1482.0
Spain,Madrid,Puente de Vallecas,136 Numancia,Numancia,,,,2013,1707.0
Spain,Madrid,Moratalaz,141 Pavones,Pavones,,,,2013,
Spain,Madrid,Moratalaz,142 Horcajo,Horcajo,,,,2013,
Spain,Madrid,Moratalaz,143 Marroquina,Marroquina,,,,2013,2398.0
Spain,Madrid,Moratalaz,144 Media Legua,Media Legua,,,,2013,2131.0
Spain,Madrid,Moratalaz,145 Fontarrón,Fontarrón,,,,2013,1613.0
Spain,Madrid,Moratalaz,146 Vinateros,Vinateros,,,,2013,
Spain,Madrid,Ciudad Lineal,151 Ventas,Ventas,,,,2013,2049.0
Spain,Madrid,Ciudad Lineal,152 Pueblo Nuevo,Pueblo Nuevo,,,,2013,2025.0
Spain,Madrid,Ciudad Lineal,153 Quintana,Quintana,,,,2013,2246.0
Spain,Madrid,Ciudad Lineal,154 Concepción,Concepción,,,,2013,2570.0
Spain,Madrid,Ciudad Lineal,155 San Pascual,San Pascual,,,,2013,3085.0
Spain,Madrid,Ciudad Lineal,156 San Juan Bautista,San Juan Bautista,,,,2013,3468.0
Spain,Madrid,Ciudad Lineal,157 Colina,Colina,,,,2013,3259.0
Spain,Madrid,Ciudad Lineal,158 Atalaya,Atalaya,,,,2013,
Spain,Madrid,Ciudad Lineal,159 Costillares,Costillares,,,,2013,3455.0
Spain,Madrid,Hortaleza,161 Palomas,Palomas,,,,2013,3736.0
Spain,Madrid,Hortaleza,162 Piovera,Conde Orgaz-Piovera,,,,2013,
Spain,Madrid,Hortaleza,163 Canillas,Canillas,,,,2013,2623.0
Spain,Madrid,Hortaleza,164 Pinar del Rey,Pinar del Rey,,,,2013,2287.0
Spain,Madrid,Hortaleza,165 Apóstol Santiago,Apóstol Santiago,,,,2013,1975.0
Spain,Madrid,Hortaleza,166 Valdefuentes,Valdefuentes,PAU Sanchinarro,40.493694,-3.660339,2013,3607.0
Spain,Madrid,Hortaleza,166 Valdefuentes,Valdefuentes,Valdebebas – Valdefuentes,40.482496,-3.616277,2013,2377.0
Spain,Madrid,Hortaleza,166 Valdefuentes,Valdefuentes,Virgen del Cortijo – Manoteras,40.487688,-3.660896,2013,2531.0
Spain,Madrid,Hortaleza,166 Valdefuentes,Valdefuentes,El Encinar de los Reyes,40.507724,-3.644881,2013,
Spain,Madrid,Villaverde,171 San Andrés,San Andrés,,,,2013,1321.0
Spain,Madrid,Villaverde,172 San Cristóbal,San Cristóbal,,,,2013,957.0
Spain,Madrid,Villaverde,173 Butarque,Butarque,,,,2013,1784.0
Spain,Madrid,Villaverde,174 Los Rosales,Los Rosales,,,,2013,1492.0
Spain,Madrid,Villaverde,175 Los Ángeles,Los Ángeles,,,,2013,1457.0
Spain,Madrid,Villa de Vallecas,181 Casco Histórico de Vallecas,Casco Histórico de Vallecas,,,,2013,1758.0
Spain,Madrid,Villa de Vallecas,181 Casco Histórico de Vallecas,Casco Histórico de Vallecas,Ensanche de Vallecas – Valdecarros,40.368166,-3.610482,2013,2578.0
Spain,Madrid,Villa de Vallecas,182 Santa Eugenia,Santa Eugenia,,,,2013,1855.0
Spain,Madrid,Vicálvaro,191 Casco Histórico de Vicálvaro,Casco Histórico de Vicálvaro,,,,2013,
Spain,Madrid,Vicálvaro,191 Casco Histórico de Vicálvaro,Casco Histórico de Vicálvaro,Valdebernardo – Valderribas,40.401672,-3.621428,2013,2238.0
Spain,Madrid,Vicálvaro,191 Casco Histórico de Vicálvaro,Casco Histórico de Vicálvaro,El Cañaveral - Los Berrocales,40.401441,-3.552554,2013,
Spain,Madrid,Vicálvaro,192 Ambroz,Ambroz,,,,2013,1447.0
Spain,Madrid,San Blas-Canillejas,201 Simancas,Simancas,,,,2013,2161.0
Spain,Madrid,San Blas-Canillejas,202 Hellín,Hellín,,,,2013,
Spain,Madrid,San Blas-Canillejas,203 Amposta,Amposta,,,,2013,1363.0
Spain,Madrid,San Blas-Canillejas,204 Arcos,Arcos,,,,2013,1546.0
Spain,Madrid,San Blas-Canillejas,205 Rosas,Rosas,,,,2013,2597.0
Spain,Madrid,San Blas-Canillejas,206 Rejas,Rejas,,,,2013,2625.0
Spain,Madrid,San Blas-Canillejas,207 Canillejas,Canillejas,,,,2013,1950.0
Spain,Madrid,San Blas-Canillejas,208 El Salvador,Salvador,,,,2013,2775.0
Spain,Madrid,Barajas,211 Alameda de Osuna,Alameda de Osuna,,,,2013,2787.0
Spain,Madrid,Barajas,212 Aeropuerto,Aeropuerto,,,,2013,
Spain,Madrid,Barajas,213 Casco Histórico de Barajas,Casco Histórico de Barajas,,,,2013,
Spain,Madrid,Barajas,214 Timón,Timón,,,,2013,
Spain,Madrid,Barajas,215 Corralejos,Campo de las Naciones-Corralejos,,,,2013,3434.0
Spain,Madrid,Centro,011 Palacio,Palacio,,,,2014,3369.0
Spain,Madrid,Centro,012 Embajadores,Lavapiés-Embajadores,,,,2014,2697.0
Spain,Madrid,Centro,013 Cortes,Huertas-Cortes,,,,2014,3541.0
Spain,Madrid,Centro,014 Justicia,Chueca-Justicia,,,,2014,3902.0
Spain,Madrid,Centro,015 Universidad,Malasaña-Universidad,,,,2014,3199.0
Spain,Madrid,Centro,016 Sol,Sol,,,,2014,3419.0
Spain,Madrid,Arganzuela,021 Imperial,Imperial,,,,2014,2731.0
Spain,Madrid,Arganzuela,022 Las Acacias,Acacias,,,,2014,2804.0
Spain,Madrid,Arganzuela,023 La Chopera,Chopera,,,,2014,2190.0
Spain,Madrid,Arganzuela,024 Legazpi,Legazpi,,,,2014,3307.0
Spain,Madrid,Arganzuela,025 Delicias,Delicias,,,,2014,2564.0
Spain,Madrid,Arganzuela,026 Palos de Moguer,Palos de Moguer,,,,2014,2529.0
Spain,Madrid,Arganzuela,027 Atocha,Atocha,,,,2014,
Spain,Madrid,Retiro,031 Pacífico,Pacífico,,,,2014,2758.0
Spain,Madrid,Retiro,032 Adelfas,Adelfas,,,,2014,2686.0
Spain,Madrid,Retiro,033 Estrella,Estrella,,,,2014,2831.0
Spain,Madrid,Retiro,034 Ibiza,Ibiza,,,,2014,3595.0
Spain,Madrid,Retiro,035 Jerónimos,Jerónimos,,,,2014,4765.0
Spain,Madrid,Retiro,036 Niño Jesús,Niño Jesús,,,,2014,3458.0
Spain,Madrid,Salamanca,041 Recoletos,Recoletos,,,,2014,5578.0
Spain,Madrid,Salamanca,042 Goya,Goya,,,,2014,3819.0
Spain,Madrid,Salamanca,043 Fuente del Berro,Fuente del Berro,,,,2014,2876.0
Spain,Madrid,Salamanca,044 Guindalera,Guindalera,,,,2014,2863.0
Spain,Madrid,Salamanca,045 Lista,Lista,,,,2014,3989.0
Spain,Madrid,Salamanca,046 Castellana,Castellana,,,,2014,4898.0
Spain,Madrid,Chamartín,051 El Viso,El Viso,,,,2014,4459.0
Spain,Madrid,Chamartín,052 Prosperidad,Prosperidad,,,,2014,3006.0
Spain,Madrid,Chamartín,053 Ciudad Jardín,Ciudad Jardín,,,,2014,2839.0
Spain,Madrid,Chamartín,054 Hispanoamérica,Bernabéu-Hispanoamérica,,,,2014,3765.0
Spain,Madrid,Chamartín,055 Nueva España,Nueva España,,,,2014,4186.0
Spain,Madrid,Chamartín,056 Castilla,Castilla,,,,2014,3015.0
Spain,Madrid,Tetuán,061 Bellas Vistas,Bellas Vistas,,,,2014,2200.0
Spain,Madrid,Tetuán,062 Cuatro Caminos,Cuatro Caminos,,,,2014,2879.0
Spain,Madrid,Tetuán,063 Castillejos,Cuzco-Castillejos,,,,2014,3150.0
Spain,Madrid,Tetuán,064 Almenara,Ventilla-Almenara,,,,2014,2235.0
Spain,Madrid,Tetuán,065 Valdeacederas,Valdeacederas,,,,2014,2161.0
Spain,Madrid,Tetuán,066 Berruguete,Berruguete,,,,2014,2159.0
Spain,Madrid,Chamberí,071 Gaztambide,Gaztambide,,,,2014,3095.0
Spain,Madrid,Chamberí,072 Arapiles,Arapiles,,,,2014,3479.0
Spain,Madrid,Chamberí,073 Trafalgar,Trafalgar,,,,2014,3503.0
Spain,Madrid,Chamberí,074 Almagro,Almagro,,,,2014,4527.0
Spain,Madrid,Chamberí,075 Ríos Rosas,Nuevos Ministerios-Ríos Rosas,,,,2014,3417.0
Spain,Madrid,Chamberí,076 Vallehermoso,Vallehermoso,,,,2014,3317.0
Spain,Madrid,Fuencarral-El Pardo,081 El Pardo,El Pardo,,,,2014,
Spain,Madrid,Fuencarral-El Pardo,082 Fuentelarreina,Fuentelarreina,,,,2014,2731.0
Spain,Madrid,Fuencarral-El Pardo,083 Peña Grande,Peñagrande,,,,2014,2634.0
Spain,Madrid,Fuencarral-El Pardo,084 El Pilar,Pilar,,,,2014,2174.0
Spain,Madrid,Fuencarral-El Pardo,085 La Paz,La Paz,,,,2014,2951.0
Spain,Madrid,Fuencarral-El Pardo,086 Valverde,Valverde,Tres Olivos,40.499431,-3.69177,2014,1770.0
Spain,Madrid,Fuencarral-El Pardo,086 Valverde,Valverde,PAU Las Tablas,40.50596,-3.670523,2014,
Spain,Madrid,Fuencarral-El Pardo,087 Mirasierra,Mirasierra,,,,2014,3078.0
Spain,Madrid,Fuencarral-El Pardo,088 El Goloso,El Goloso,,,,2014,3477.0
Spain,Madrid,Moncloa-Aravaca,091 Casa de Campo,Casa de Campo,,,,2014,2658.0
Spain,Madrid,Moncloa-Aravaca,092 Argüelles,Argüelles,,,,2014,3307.0
Spain,Madrid,Moncloa-Aravaca,093 Ciudad Universitaria,Ciudad Universitaria,,,,2014,3045.0
Spain,Madrid,Moncloa-Aravaca,094 Valdezarza,Valdezarza,,,,2014,2166.0
Spain,Madrid,Moncloa-Aravaca,095 Valdemarín,Valdemarín,,,,2014,3865.0
Spain,Madrid,Moncloa-Aravaca,096 El Plantío,El Plantío,,,,2014,
Spain,Madrid,Moncloa-Aravaca,097 Aravaca,Aravaca,,,,2014,3191.0
Spain,Madrid,Latina,101 Los Cármenes,Los Cármenes,,,,2014,1656.0
Spain,Madrid,Latina,102 Puerta del Ángel,Puerta del Angel,,,,2014,1632.0
Spain,Madrid,Latina,103 Lucero,Lucero,,,,2014,1699.0
Spain,Madrid,Latina,104 Aluche,Aluche,,,,2014,1503.0
Spain,Madrid,Latina,105 Campamento,Campamento,,,,2014,1572.0
Spain,Madrid,Latina,106 Cuatro Vientos,Cuatro Vientos,,,,2014,
Spain,Madrid,Latina,107 Las Águilas,Las Águilas,,,,2014,1481.0
Spain,Madrid,Carabanchel,111 Comillas,Comillas,,,,2014,1676.0
Spain,Madrid,Carabanchel,112 Opañel,Opañel,,,,2014,1641.0
Spain,Madrid,Carabanchel,113 San Isidro,San Isidro,,,,2014,1566.0
Spain,Madrid,Carabanchel,114 Vista Alegre,Vista Alegre,,,,2014,1508.0
Spain,Madrid,Carabanchel,115 Puerta Bonita,Puerta Bonita,,,,2014,1420.0
Spain,Madrid,Carabanchel,116 Buenavista,Buenavista,,,,2014,1438.0
Spain,Madrid,Carabanchel,116 Buenavista,Buenavista,PAU de Carabanchel,40.364258,-3.761437,2014,2645.0
Spain,Madrid,Carabanchel,117 Abrantes,Abrantes,,,,2014,1359.0
Spain,Madrid,Usera,121 Orcasitas,Orcasitas,,,,2014,1518.0
Spain,Madrid,Usera,122 Orcasur,12 de Octubre-Orcasur,,,,2014,1536.0
Spain,Madrid,Usera,123 San Fermín,San Fermín,,,,2014,1568.0
Spain,Madrid,Usera,124 Almendrales,Almendrales,,,,2014,1452.0
Spain,Madrid,Usera,125 Moscardó,Moscardó,,,,2014,1512.0
Spain,Madrid,Usera,126 Zofío,Zofío,,,,2014,1398.0
Spain,Madrid,Usera,127 Pradolongo,Pradolongo,,,,2014,1303.0
Spain,Madrid,Puente de Vallecas,131 Entrevías,Entrevías,,,,2014,1061.0
Spain,Madrid,Puente de Vallecas,132 San Diego,San Diego,,,,2014,1339.0
Spain,Madrid,Puente de Vallecas,133 Palomeras Bajas,Palomeras Bajas,,,,2014,1416.0
Spain,Madrid,Puente de Vallecas,134 Palomeras Sureste,Palomeras Sureste,,,,2014,1686.0
Spain,Madrid,Puente de Vallecas,135 Portazgo,Portazgo,,,,2014,1245.0
Spain,Madrid,Puente de Vallecas,136 Numancia,Numancia,,,,2014,1406.0
Spain,Madrid,Moratalaz,141 Pavones,Pavones,,,,2014,
Spain,Madrid,Moratalaz,142 Horcajo,Horcajo,,,,2014,
Spain,Madrid,Moratalaz,143 Marroquina,Marroquina,,,,2014,2196.0
Spain,Madrid,Moratalaz,144 Media Legua,Media Legua,,,,2014,1882.0
Spain,Madrid,Moratalaz,145 Fontarrón,Fontarrón,,,,2014,1626.0
Spain,Madrid,Moratalaz,146 Vinateros,Vinateros,,,,2014,1848.0
Spain,Madrid,Ciudad Lineal,151 Ventas,Ventas,,,,2014,1729.0
Spain,Madrid,Ciudad Lineal,152 Pueblo Nuevo,Pueblo Nuevo,,,,2014,1731.0
Spain,Madrid,Ciudad Lineal,153 Quintana,Quintana,,,,2014,2071.0
Spain,Madrid,Ciudad Lineal,154 Concepción,Concepción,,,,2014,2472.0
Spain,Madrid,Ciudad Lineal,155 San Pascual,San Pascual,,,,2014,2939.0
